stat_num,Region,stat_name,HUC_code,drain_area,t_scale,record,c_lines,district,state,county,lat_N,lat_dd,long_W,long_dd,datum,NC_area,BI,CCI,snow factor index
8198000,12,"SABINAL RIVER NR SABINAL, TX",12110106,206.0,D,E,0,TX,TX,463,292935N,29.49306,0992949W,-99.49694,1131.2,0,,,0.124303344
8198500,12,"SABINAL RIVER AT SABINAL, TX",12110106,241.0,D,E,0,TX,TX,463,291847N,29.31306,0992846W,-99.47944,882.17,0,,,0.192024147
8200700,12,"HONDO CREEK AT KING WATERHOLE NR HONDO, TX",12100302,149.0,D,E,0,TX,TX,325,292326N,29.39056,0990904W,-99.15111,897.87,0,,,0.302869699
8202700,12,"SECO CREEK AT ROWE RANCH NR D'HANIS, TX",12110107,168.0,D,E,0,TX,TX,325,292143N,29.36194,0991705W,-99.28472,900.88,0,,,0.507003084
8205500,12,"FRIO RIVER NR DERBY, TX",12110106,3429.0,D,E,0,TX,TX,163,284411N,28.73639,0990840W,-99.14444,449.11,0,,,0.027570612
8206700,12,"SAN MIGUEL CREEK NR TILDEN, TX",12110109,783.0,D,E,0,TX,TX,311,283514N,28.58722,0983244W,-98.54556,242.95,0,,,0.016438122
8210000,12,"NUECES RIVER NR THREE RIVERS, TX",12110111,15427.0,D,P,2,TX,TX,297,282538N,28.42722,0981040W,-98.17778,99.26,64,,,0.002798278
8267000,13,"RED RIVER AT MOUTH, NEAR QUESTA, N. MEX.",13020101,190.0,D,E,1,NM,NM,55,363853N,36.64806,1054134W,-105.69278,6600.0,0,,,4.641965862
8267500,13,"RIO HONDO NEAR VALDEZ, N. MEX.",13020101,36.2,D,E,0,NM,NM,55,363230N,36.54167,1053321W,-105.55583,7650.0,0,,,11.83973004
8269000,13,"RIO PUEBLO DE TAOS NEAR TAOS, N. MEX.",13020101,66.6,D,E,0,NM,NM,55,362622N,36.43944,1053011W,-105.50306,7380.0,0,,,12.54184676
8275500,13,"RIO GRANDE DEL RANCHO NEAR TALPA, N. MEX.",13020101,83.0,D,E,0,NM,NM,55,361752N,36.29778,1053455W,-105.58194,7238.0,0,,,21.06936876
8276500,13,"RIO GRANDE BELOW TAOS JUNCTION BRIDGE NR TAOS,NM",13020101,9730.0,D,E,6,NM,NM,55,361912N,36.32,1054514W,-105.75389,6050.3,30,,C,0.346390823
8279000,13,"EMBUDO CREEK AT DIXON, NM",13020101,305.0,D,E,1,NM,NM,39,361239N,36.21083,1055447W,-105.91306,5858.6,0,,,4.481494006
8289000,13,"RIO OJO CALIENTE AT LA MADERA, NM",13020102,419.0,D,E,1,NM,NM,39,362059N,36.34972,1060237W,-106.04361,6358.84,0,,,3.470920472
8291000,13,"SANTA CRUZ RIVER NEAR CUNDIYO, N. MEX.",13020101,86.0,D,E,1,NM,NM,49,355753N,35.96472,1055414W,-105.90389,6460.0,0,,,7.508473944
8324000,13,"JEMEZ RIVER NR JEMEZ,NM",13020202,470.0,D,E,0,NM,NM,43,353942N,35.66167,1064434W,-106.74278,5622.0,0,,,2.721934692
8374000,13,"ALAMITO CREEK NR PRESIDIO, TX",13040202,1504.0,D,E,0,TX,TX,377,293115N,29.52083,1041740W,-104.29444,2541.61,0,,,0.637468255
8377900,13,"RIO MORA NEAR TERRERO, NM",13060001,53.2,D,E,0,NM,NM,47,354638N,35.77722,1053927W,-105.6575,7890.0,0,B,,14.92560571
8378500,13,"PECOS R NR PECOS, NM",13060001,189.0,D,E,0,NM,NM,47,354230N,35.70833,1054055W,-105.68194,7502.94,0,,C,4.459689062
8380500,13,"GALLINAS CREEK NEAR MONTEZUMA, N. MEX.",13060001,84.0,D,E,0,NM,NM,47,353907N,35.65194,1051906W,-105.31833,6875.0,0,,,14.26038417
8387000,13,"RIO RUIDOSO AT HOLLYWOOD, N. MEX.",13060008,120.0,D,E,0,NM,NM,27,331936N,33.32667,1053738W,-105.62722,6420.0,0,,,5.381495106
8405500,13,"BLACK RIVER ABOVE MALAGA, N. MEX.",13060011,343.0,D,E,1,NM,NM,15,321344N,32.22889,1040902W,-104.15056,3070.0,0,,,1.930069604
8408500,13,"DELAWARE RIVER NR RED BLUFF, N M",13070002,689.0,D,E,0,NM,NM,15,320123N,32.02306,1040315W,-104.05417,2900.66,0,,C,1.721897751
8431700,13,"LIMPIA CREEK ABOVE FT DAVIS, TX",13070005,52.4,D,E,0,TX,TX,243,303648N,30.61333,1040004W,-104.00111,5175.0,0,B,,7.13350539
9112500,14,EAST RIVER AT ALMONT CO.,14020001,289.0,D,E,3,CO,CO,51,383952N,38.66444,1065051W,-106.8475,8006.29,0,,,1.919213827
9115500,14,"TOMICHI CREEK AT SARGENTS, CO.",14020003,149.0,D,E,4,CO,CO,109,382342N,38.395,1062519W,-106.42194,8416.0,0,,,7.065848288
9119000,14,"TOMICHI CREEK AT GUNNISON, CO.",14020003,1061.0,D,E,4,CO,CO,51,383118N,38.52167,1065625W,-106.94028,7628.58,0,,,1.800066489
9124500,14,"LAKE FORK AT GATEVIEW, CO.",14020002,334.0,D,E,4,CO,CO,51,381756N,38.29889,1071346W,-107.22944,7827.66,0,,,2.142295242
9128500,14,"SMITH FORK NEAR CRAWFORD, CO.",14020002,42.8,D,E,4,CO,CO,29,384340N,38.72778,1073022W,-107.50611,7091.0,0,,,9.055290525
9146200,14,"UNCOMPAHGRE RIVER NEAR RIDGWAY, CO.",14020006,149.0,D,E,0,CO,CO,91,381102N,38.18389,1074443W,-107.74528,6877.58,0,,,3.352726037
9147500,14,"UNCOMPAHGRE RIVER AT COLONA, CO.",14020006,448.0,D,P,5,CO,CO,91,381953N,38.33139,1074644W,-107.77889,6318.8,0,,,1.509674445
9165000,14,"DOLORES RIVER BELOW RICO, CO.",14030002,105.0,D,E,0,CO,CO,33,373820N,37.63889,1080335W,-108.05972,8422.23,0,,,4.362365697
9168100,14,"DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.",14030002,147.0,D,E,0,CO,CO,33,375236N,37.87667,1083457W,-108.5825,6420.0,0,,,14.05365483
9188500,14,"GREEN RIVER AT WARREN BRIDGE, NEAR DANIEL, WYOMI",14040101,468.0,D,E,0,WY,WY,35,430108N,43.01889,1100703W,-110.1175,7468.09,0,,,1.369819667
9198500,14,"POLE CREEK BELOW LITTLE HALF MOON LAKE, NEAR PIN",14040102,87.5,D,E,0,WY,WY,35,425300N,42.88333,1094300W,-109.71667,7350.0,0,,,6.501323048
9199500,14,FALL CREEK NEAR PINEDALE WYO,14040102,37.2,D,E,0,WY,WY,35,425121N,42.85583,1094312W,-109.72,7240.0,0,,,13.60414742
9203000,14,"EAST FORK RIVER NEAR BIG SANDY, WYO.",14040102,79.2,D,E,0,WY,WY,35,424000N,42.66667,1092500W,-109.41667,7800.0,0,,,7.672653561
9205500,14,"NORTH PINEY CREEK NEAR MASON, WYO.",14040101,58.0,D,P,2,WY,WY,35,423930N,42.65833,1102030W,-110.34167,7520.0,0,,,10.67811836
9210500,14,"FONTENELLE CR NR HERSCHLER RANCH, NR FONTENELLE",14040101,152.0,D,E,0,WY,WY,23,420546N,42.09611,1102457W,-110.41583,6950.0,0,,,5.739523002
9212500,14,"BIG SANDY R AT LECKIE RANCH, NR BIG SANDY, WY",14040104,94.0,D,P,2,WY,WY,35,423417N,42.57139,1091658W,-109.28278,7800.0,0,,,8.84455048
9220000,14,"EAST FORK OF SMITH FORK NR ROBERTSON, WYO.",14040107,53.0,D,P,2,WY,WY,41,410315N,41.05417,1102352W,-110.39778,8470.0,0,,,12.26557219
9223000,14,"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",14040107,128.0,D,E,0,WY,WY,23,420638N,42.11056,1104232W,-110.70889,7455.0,0,,,5.035242135
9239500,14,"YAMPA RIVER AT STEAMBOAT SPRINGS, CO.",14050001,604.0,D,P,2,CO,CO,107,402901N,40.48361,1064954W,-106.83167,6695.47,0,,C,1.156377322
9241000,14,"ELK RIVER AT CLARK, CO.",14050001,216.0,D,E,4,CO,CO,107,404303N,40.7175,1065455W,-106.91528,7267.75,0,,,2.374995287
9245000,14,"ELKHEAD CREEK NEAR ELKHEAD, CO.",14050001,64.2,D,E,0,CO,CO,107,404011N,40.66972,1071704W,-107.28444,6845.0,0,,,9.335123466
9250000,14,"MILK CREEK NEAR THORNBURGH, CO.",14050002,65.0,D,E,0,CO,CO,103,401137N,40.19361,1074354W,-107.73167,6599.32,0,,,13.94539207
9251000,14,"YAMPA RIVER NEAR MAYBELL, CO.",14050002,3410.0,D,P,2,CO,CO,81,403010N,40.50278,1080145W,-108.02917,5900.23,0,,,0.262537872
9256000,14,"SAVERY CREEK NEAR SAVERY, WY",14050003,330.0,D,E,0,WY,WY,7,410546N,41.09611,1072244W,-107.37889,6680.0,0,,,5.065054399
9278500,14,"ROCK CREEK NEAR HANNA, UTAH",14060003,122.0,D,E,0,UT,UT,13,403244N,40.54556,1103920W,-110.65556,7620.0,0,,,3.488762785
9299500,14,"WHITEROCKS RIVER NEAR WHITEROCKS, UTAH",14060003,113.0,D,E,0,UT,UT,47,403513N,40.58694,1095537W,-109.92694,7160.0,0,,C,3.659922185
9304500,14,"WHITE RIVER NEAR MEEKER, CO.",14050005,755.0,D,E,4,CO,CO,103,400201N,40.03361,1075142W,-107.86167,6300.0,0,,,0.842162618
9310500,14,"FISH CREEK ABOVE RESERVOIR NEAR SCOFIELD, UTAH",14060007,60.1,D,E,0,UT,UT,7,394628N,39.77444,1111125W,-111.19028,7670.0,0,,,8.405343199
9315000,14,"GREEN RIVER AT GREEN RIVER, UTAH",14060008,44850.0,D,P,1,UT,UT,15,385910N,38.98611,1100902W,-110.15056,4040.18,9,,C,0.034444173
9330500,14,"MUDDY CREEK NEAR EMERY, UTAH",14070002,105.0,D,E,0,UT,UT,15,385855N,38.98194,1111455W,-111.24861,6400.0,0,,,7.200836846
9350500,14,"SAN JUAN RIVER AT ROSA, N. MEX.",14080101,1990.0,D,E,1,NM,CO,7,370020N,37.00556,1072410W,-107.40278,5972.0,0,,,0.390423322
9352900,14,"VALLECITO CREEK NEAR BAYFIELD, CO.",14080101,72.1,D,E,0,CO,CO,67,372839N,37.4775,1073235W,-107.54306,7906.08,0,B,,5.111284653
9361500,14,"ANIMAS RIVER AT DURANGO, CO.",14080104,692.0,D,E,0,CO,CO,67,371645N,37.27917,1075247W,-107.87972,6501.57,0,,C,0.617873676
9364500,14,"ANIMAS RIVER AT FARMINGTON, NM",14080104,1360.0,D,E,0,NM,NM,45,364317N,36.72139,1081205W,-108.20139,5280.0,0,,,0.419525411
9378700,14,COTTONWOOD WASH NR BLANDING UTAH,14080201,205.0,D,E,1,UT,UT,37,373338N,37.56056,1093441W,-109.57806,5137.73,0,,,14.33430029
9384000,15,"LITTLE COLORADO R ABV LYMAN LAKE NR ST. JOHNS, A",15020001,747.0,D,E,1,AZ,AZ,1,341852N,34.31444,1092142W,-109.36167,6010.0,6,,,5.985902616
9402000,15,"LITTLE COLORADO RIVER NEAR CAMERON, ARIZ.",15020016,26500.0,D,E,0,AZ,AZ,5,355535N,35.92639,1113400W,-111.56667,3979.2,2,,C,0.296876366
9403000,15,"BRIGHT ANGEL CREEK NEAR GRAND CANYON, ARIZ.",15010001,101.0,D,E,0,AZ,AZ,5,360611N,36.10306,1120544W,-112.09556,2494.62,0,,,6.025294537
9404450,15,"EAST FORK VIRGIN RIVER NR GLENDALE, UTAH",15010008,74.2,D,E,0,UT,UT,25,372019N,37.33861,1123613W,-112.60361,5900.0,0,,,9.627599472
9408400,15,SANTA CLARA RIVER NR PINE VALLEY UTAH,15010008,18.7,D,E,0,UT,UT,53,372300N,37.38333,1132857W,-113.4825,6640.0,0,,,22.1363841
9415000,15,"VIRGIN RIVER AT LITTLEFIELD, ARIZ.",15010010,5090.0,D,E,0,NV,AZ,15,365330N,36.89167,1135525W,-113.92361,1763.68,0,,C,0.294067543
9430500,15,"GILA RIVER NEAR GILA, NM",15040001,1864.0,D,E,0,NM,NM,17,330340N,33.06111,1083212W,-108.53667,4655.8,0,,C,0.565943465
9430600,15,"MOGOLLON CREEK NEAR CLIFF, NM",15040001,69.0,D,E,0,NM,NM,17,331000N,33.16667,1083857W,-108.64917,5440.0,0,B,,5.743668915
9431500,15,"GILA RIVER NEAR REDROCK, NM",15040002,2829.0,D,E,2,NM,NM,17,324337N,32.72694,1084030W,-108.675,4090.0,0,,,0.37036289
9442692,15,"TULAROSA RIVER ABOVE ARAGON, N. MEX.",15040004,94.0,D,E,0,NM,NM,3,335329N,33.89139,1083054W,-108.515,6750.0,0,,,27.95214498
9444500,15,"SAN FRANCISCO RIVER AT CLIFTON, ARIZ.",15040004,2766.0,D,E,0,AZ,AZ,11,330258N,33.04944,1091743W,-109.29528,3436.16,0,,,0.471734609
9471000,15,"SAN PEDRO RIVER AT CHARLESTON, ARIZ.",15050202,1219.0,D,E,0,AZ,AZ,3,313733N,31.62583,1101026W,-110.17389,3954.01,0,,C,0.265747218
9480000,15,"SANTA CRUZ RIVER NEAR LOCHIEL, ARIZ.",15050301,82.2,D,E,1,AZ,AZ,23,312119N,31.35528,1103520W,-110.58889,4620.0,0,,,5.328318144
9498500,15,"SALT RIVER NEAR ROOSEVELT, ARIZ.",15060103,4306.0,D,E,0,AZ,AZ,7,333710N,33.61944,1105515W,-110.92083,2177.14,0,,C,0.125291773
9508300,15,"WET BOTTOM CREEK NR CHILDS, ARIZ.",15060203,36.4,D,E,0,AZ,AZ,7,340939N,34.16083,1114132W,-111.69222,2320.0,0,B,,4.235921919
9508500,15,"VERDE RIVER BLW TANGLE CR AB HORSESHOE DAM, AZ",15060203,5872.0,D,E,0,AZ,AZ,25,340423N,34.07306,1114256W,-111.71556,2029.0,6,,C,0.120580844
10015700,16,"SULPHUR CREEK ABV RESERVOIR NR EVANSTON, WYOMING",16010101,64.2,D,E,0,UT,WY,41,410745N,41.12917,1104821W,-110.80583,7240.0,0,,,12.94027966
10032000,16,"SMITHS FORK NEAR BORDER, WY",16010102,165.0,D,E,0,UT,WY,23,421736N,42.29333,1105205W,-110.86806,6720.0,0,,,2.542665931
10113500,16,"BLACKSMITH FORK AB U.P.&L. CO,S DAM NR HYRUM, UT",16010203,263.0,D,E,0,UT,UT,5,413718N,41.62167,1114422W,-111.73944,5020.0,0,,,2.601725804
10128500,16,"WEBER RIVER NEAR OAKLEY, UTAH",16020101,162.0,D,E,0,UT,UT,43,404410N,40.73611,1111445W,-111.24583,6600.0,0,,C,2.255950532
10131000,16,CHALK CREEK AT COALVILLE UTAH,16020101,250.0,D,E,0,UT,UT,43,405514N,40.92056,1112403W,-111.40083,5560.6,0,,,4.715418548
10172700,16,"VERNON CREEK NEAR VERNON, UTAH",16020304,25.0,D,E,0,UT,UT,45,395846N,39.97944,1122246W,-112.37944,6200.0,0,,,63.28182351
10174500,16,SEVIER RIVER AT HATCH UTAH,16030001,340.0,D,E,0,UT,UT,17,373904N,37.65111,1122546W,-112.42944,6870.0,0,,,2.918967702
10205030,16,SALINA CREEK NEAR EMERY UTAH,16030003,51.8,D,E,0,UT,UT,41,385443N,38.91194,1113147W,-111.52972,7000.0,0,,,16.83568384
10234500,16,BEAVER RIV NR BEAVER UTAH,16030007,91.0,D,E,0,UT,UT,1,381650N,38.28056,1123425W,-112.57361,6200.0,0,,C,6.300966969
10249900,16,"CHIATOVICH C NR DYER, NV",16060010,37.3,D,E,0,NV,NV,9,375000N,37.83333,1181210W,-118.20278,6350.0,0,,,14.46312618
10296000,16,"W WALKER R BL L WALKER R NR COLEVILLE, CA",16050302,180.0,D,E,4,NV,CA,51,382247N,38.37972,1192657W,-119.44917,6591.39,0,,C,1.667869439
10296500,16,"W WALKER R NR COLEVILLE, CA",16050302,250.0,D,E,4,NV,CA,51,383055N,38.51528,1192715W,-119.45417,5520.0,0,,,1.463192616
10301500,16,"WALKER R NR WABUSKA, NV",16050303,2600.0,D,E,4,NV,NV,19,390910N,39.15278,1190550W,-119.09722,4280.0,0,,,1.045187106
10308200,16,E F CARSON R BL MARKLEEVILLE C NR MARKLEEVILLECA,16050201,276.0,D,E,4,NV,CA,3,384250N,38.71389,1194550W,-119.76389,5400.0,0,,,1.333221529
10310000,16,"W F CARSON R AT WOODFORDS, CA",16050201,65.4,D,E,4,NV,CA,3,384610N,38.76944,1194955W,-119.83194,5754.5,0,,,4.844079777
10312000,16,"CARSON R NR FORT CHURCHILL, NV",16050202,1302.0,D,E,3,NV,NV,19,391730N,39.29167,1191840W,-119.31111,4214.7,0,,,0.525155406
10322500,16,"HUMBOLDT R AT PALISADE, NV",16040101,5010.0,D,E,0,NV,NV,11,403625N,40.60694,1161205W,-116.20139,4825.55,0,,C,0.426668424
10325500,16,"REESE R NR IONE, NV",16040107,53.0,D,E,0,NV,NV,23,385100N,38.85,1172800W,-117.46667,7100.0,0,,,15.82699022
10329500,16,"MARTIN C NR PARADISE VALLEY, NV",16040109,172.0,D,E,0,NV,NV,13,413200N,41.53333,1172540W,-117.42778,4700.0,0,,,4.268008382
10336780,16,TROUT CREEK NR TAHOE VALLEY CALIF,16050101,36.7,D,E,1,CA,CA,17,385512N,38.92,1195817W,-119.97139,6241.57,0,,,9.522897371
10352500,16,"MC DERMITT C NR MC DERMITT, NV",16040201,225.0,D,E,0,NV,NV,13,415800N,41.96667,1175001W,-117.83361,4545.0,0,,,2.998844373
10353500,16,"QUINN R NR MC DERMITT, NV",16040201,1100.0,D,E,1,NV,NV,13,414630N,41.775,1174815W,-117.80417,4240.0,0,,,2.416307779
10371500,17,"DEEP CREEK ABOVE ADEL,OREG.",17120007,249.0,D,E,3,OR,OR,37,421121N,42.18917,1200002W,-120.00056,4980.34,0,,,1.648809361
10384000,17,"CHEWAUCAN RIVER NEAR PAISLEY,OREG.",17120006,275.0,D,E,3,OR,OR,37,424105N,42.68472,1203408W,-120.56889,4430.0,0,,,1.853180576
10393500,17,"SILVIES RIVER NEAR BURNS,OREG.",17120002,934.0,D,E,2,OR,OR,25,434255N,43.71528,1191035W,-119.17639,4195.0,0,,,0.831821629
10396000,17,"DONNER UND BLITZEN RIVER NR FRENCHGLEN,OREG.",17120003,200.0,D,E,0,OR,OR,25,424728N,42.79111,1185200W,-118.86667,4254.0,0,,,1.999415698
12013500,17,"WILLAPA RIVER NEAR WILLAPA, WASH.",17100106,130.0,D,E,0,WA,WA,49,463900N,46.65,1233910W,-123.65278,3.57,0,,,0.204772244
12020000,17,"CHEHALIS RIVER NEAR DOTY, WASH.",17100103,113.0,D,E,0,WA,WA,41,463703N,46.6175,1231635W,-123.27639,302.1,0,,,0.240012503
12027500,17,"CHEHALIS RIVER NEAR GRAND MOUND, WASH.",17100103,895.0,D,E,0,WA,WA,67,464634N,46.77611,1230204W,-123.03444,123.65,0,,C,0.026959643
12035000,17,"SATSOP RIVER NEAR SATSOP, WA",17100104,299.0,D,E,0,WA,WA,27,470007N,47.00194,1232937W,-123.49361,0.0,0,,,0.099466323
12048000,17,"DUNGENESS RIVER NEAR SEQUIM, WASH.",17110020,156.0,D,E,0,WA,WA,9,480052N,48.01444,1230753W,-123.13139,569.3,0,,,1.444022261
12054000,17,"DUCKABUSH RIVER NEAR BRINNON, WASH.",17110018,66.5,D,E,0,WA,WA,31,474103N,47.68417,1230037W,-123.01028,241.49,0,,,1.146009547
12189500,17,"SAUK RIVER NEAR SAUK, WASH.",17110006,714.0,D,E,0,WA,WA,57,482529N,48.42472,1213402W,-121.56722,266.0,0,,,0.19447856
12302055,17,"FISHER RIVER NEAR LIBBY, MT.",17010102,838.0,D,E,0,MT,MT,53,482120N,48.35556,1151850W,-115.31389,2134.1,0,,,0.550985211
12303100,17,"FLOWER CREEK NEAR LIBBY, MT.",17010101,11.1,D,E,0,MT,MT,53,482041N,48.34472,1153620W,-115.60556,2866.0,0,,,17.29068665
12304500,17,"YAAK RIVER NEAR TROY, MT.",17010103,766.0,D,E,0,MT,MT,53,483343N,48.56194,1155809W,-115.96917,1839.2,0,,,0.376114679
12305500,17,BOULDER CREEK NR LEONIA ID,17010104,56.0,D,E,0,ID,ID,21,483554N,48.59833,1160530W,-116.09167,2600.0,0,,,3.151565705
12321500,17,BOUNDARY CREEK NR PORTHILL ID,17010104,97.0,D,E,0,ID,ID,21,485950N,48.99722,1163405W,-116.56806,1770.0,0,,,2.456793848
12330000,17,"BOULDER CREEK AT MAXVILLE, MT.",17010202,71.3,D,E,0,MT,MT,39,462820N,46.47222,1131359W,-113.23306,4750.0,0,,,12.73093688
12332000,17,"MIDDLE FORK ROCK CREEK NEAR PHILIPSBURG, MT.",17010202,123.0,D,E,0,MT,MT,39,461142N,46.195,1133000W,-113.5,5385.84,0,,,4.511087543
12354500,17,"CLARK FORK AT ST. REGIS, MT.",17010204,10709.0,D,E,1,MT,MT,61,471807N,47.30194,1150511W,-115.08639,2600.37,0,,C,0.058347549
12355500,17,"N F FLATHEAD RIVER NEAR COLUMBIA FALLS, MT.",17070206,1548.0,D,E,0,MT,MT,29,482944N,48.49556,1140736W,-114.12667,3145.59,0,,,0.273309258
12358500,17,MIDDLE FORK FLATHEAD RIVER NEAR WEST GLACIER MT,17010207,1128.0,D,E,0,MT,MT,29,482943N,48.49528,1140033W,-114.00917,3128.72,0,,C,0.312494305
12359800,17,"S F FLATHEAD R AB TWIN C, NR HUNGRY HORSE, MT.",17010209,1160.0,D,P,2,MT,MT,29,475845N,47.97917,1133336W,-113.56,3575.0,0,,,0.446809595
12370000,17,"SWAN RIVER NEAR BIGFORK, MT.",17010211,671.0,D,E,0,MT,MT,47,480128N,48.02444,1135844W,-113.97889,3062.6,0,,,0.613419051
12390700,17,"PROSPECT CREEK AT THOMPSON FALLS, MT.",17010213,182.0,D,E,0,MT,MT,89,473510N,47.58611,1152115W,-115.35417,2382.4,0,,,1.482828059
12392300,17,PACK RIVER NR COLBURN ID,17010214,124.0,D,E,0,ID,ID,17,482512N,48.42,1163002W,-116.50056,2130.0,0,,,1.335672348
12401500,17,"KETTLE RIVER NEAR FERRY, WASH.",17020002,2220.0,D,E,0,WA,WA,19,485853N,48.98139,1184555W,-118.76528,1836.8,0,,,0.065845606
12404500,17,"KETTLE RIVER NEAR LAURIER, WASH.",17020002,3800.0,D,E,0,WA,WA,19,485904N,48.98444,1181255W,-118.21528,1425.5,0,,,0.046013232
12409000,17,"COLVILLE RIVER AT KETTLE FALLS, WASH.",17020003,1007.0,M,E,3,WA,WA,65,483540N,48.59444,1180341W,-118.06139,1400.0,0,,,0.555348184
12411000,17,"COEUR D'ALENE R AB SHOSHONE CK NR PRICHARD, IDA",17010301,335.0,D,E,0,ID,ID,79,474230N,47.70833,1155835W,-115.97639,2485.0,0,,,0.434829928
12413000,17,COEUR D'ALENE RIVER AT ENAVILLE IDAHO,17010301,895.0,D,E,0,ID,ID,79,473420N,47.57222,1161510W,-116.25278,2100.0,0,,,0.158599576
12413500,17,"COEUR D'ALENE RIVER NR CATALDO, IDAHO",17010303,1220.0,D,E,0,ID,ID,79,473350N,47.56389,1161825W,-116.30694,2100.0,0,,,0.115617352
12414500,17,"ST. JOE RIVER AT CALDER, ID",17010304,1030.0,D,E,0,ID,ID,79,471629N,47.27472,1161117W,-116.18806,2171.76,0,,,0.162895758
12414900,17,ST. MARIES RIVER NEAR SANTA IDAHO,17010304,275.0,D,E,0,ID,ID,9,471035N,47.17639,1162930W,-116.49167,2574.56,0,,,0.846543036
12415000,17,ST MARIES RIVER AT LOTUS ID,17010304,437.0,D,E,0,ID,ID,9,471440N,47.24444,1163725W,-116.62361,2143.36,0,,,0.515779993
12416000,17,"HAYDEN CK BELOW N FK, NR HAYDEN LAKE, IDAHO",17010305,22.0,D,E,0,ID,ID,55,474922N,47.82278,1163910W,-116.65278,2370.0,0,B,,11.33941967
12424000,17,"HANGMAN CREEK AT SPOKANE, WASH.",17010306,689.0,D,E,0,WA,WA,63,473910N,47.65278,1172655W,-117.44861,1717.42,0,,,0.379584072
12427000,17,"LITTLE SPOKANE RIVER AT ELK, WASH.",17010308,115.0,D,E,0,WA,WA,63,480120N,48.02222,1171619W,-117.27194,1870.0,0,,,2.800430978
12431000,17,"LITTLE SPOKANE RIVER AT DARTFORD, WASH.",17010308,665.0,D,E,0,WA,WA,63,474705N,47.78472,1172412W,-117.40333,1590.0,0,,,0.440499097
12442500,17,"SIMILKAMEEN RIVER NEAR NIGHTHAWK, WASH.",17020007,3550.0,D,E,0,WA,WA,47,485905N,48.98472,1193702W,-119.61722,1137.7,0,,,0.156598925
12447390,17,"ANDREWS CREEK NEAR MAZAMA, WASH.",17020008,22.1,D,E,0,WA,WA,47,484923N,48.82306,1200841W,-120.14472,4300.0,0,B,,11.57025164
12449500,17,"METHOW RIVER AT TWISP, WA",17020008,1301.0,D,E,0,WA,WA,47,482155N,48.36528,1200654W,-120.115,1580.0,0,,,0.289483492
12449950,17,"METHOW RIVER NR PATEROS, WASH.",17020008,1772.0,D,E,0,WA,WA,47,480439N,48.0775,1195902W,-119.98389,900.0,0,,,0.231696563
12451000,17,"STEHEKIN RIVER AT STEHEKIN, WASH.",17020009,321.0,D,E,0,WA,WA,7,481947N,48.32972,1204126W,-120.69056,1098.5,0,,,0.513866698
12452800,17,"ENTIAT RIVER NEAR ARDENVOIR, WASH.",17020010,203.0,D,E,0,WA,WA,7,474907N,47.81861,1202519W,-120.42194,1560.97,0,,,1.352531054
12457000,17,"WENATCHEE RIVER AT PLAIN, WASH.",17020011,591.0,D,E,0,WA,WA,7,474547N,47.76306,1203954W,-120.665,1805.0,0,,,0.340087305
12458000,17,"ICICLE CREEK ABV SNOW CR NR LEAVENWORTH, WASH.",17020011,193.0,D,E,0,WA,WA,7,473228N,47.54111,1204308W,-120.71889,1450.0,0,,,1.476317978
12459000,17,"WENATCHEE RIVER AT PESHASTIN, WASH.",17020011,1000.0,D,E,0,WA,WA,7,473500N,47.58333,1203646W,-120.61278,1028.04,0,,,0.217008746
12462500,17,"WENATCHEE RIVER AT MONITOR, WASH.",17020011,1301.0,D,E,0,WA,WA,7,472958N,47.49944,1202524W,-120.42333,680.0,0,,,0.182968504
12465000,17,"CRAB CREEK AT IRBY, WASH.",17020013,1042.0,D,E,0,WA,WA,43,472138N,47.36056,1185056W,-118.84889,1386.3,0,,,0.879248067
12488500,17,"AMERICAN RIVER NEAR NILE, WASH.",17030002,78.9,D,E,0,WA,WA,77,465839N,46.9775,1211005W,-121.16806,2700.0,0,,,2.732330665
12500500,17,"NORTH FORK AHTANUM CREEK NEAR TAMPICO, WASH.",17030003,68.9,D,E,0,WA,WA,77,463340N,46.56111,1205510W,-120.91944,2450.0,0,,,4.904764461
13011500,17,"PACIFIC CREEK AT MORAN, WY",17040101,169.0,D,E,0,ID,WY,39,435104N,43.85111,1103059W,-110.51639,6720.0,0,,,3.451543369
13011900,17,"BUFFALO FORK ABOVE LAVA CREEK NEAR MORAN,WY",17040101,323.0,D,E,0,ID,WY,39,435014N,43.83722,1102621W,-110.43917,6772.78,0,,,1.760866309
13018300,17,CACHE CREEK NEAR JACKSON WY,17040103,10.6,D,E,0,WY,WY,39,432708N,43.45222,1104212W,-110.70333,6750.0,0,B,,54.75970679
13023000,17,"GREYS RIVER AB RESERVOIR, NR ALPINE, WY",17040103,448.0,D,E,0,ID,WY,23,430835N,43.14306,1105834W,-110.97611,8080.0,0,,,0.758030822
13032000,17,BEAR CREEK AB RESERVOIR NR IRWIN ID,17040104,77.1,D,E,0,ID,ID,19,431700N,43.28333,1111317W,-111.22139,5640.0,0,,,3.072184639
13063000,17,BLACKFOOT RIVER AB RESERVOIR NR HENRY ID,17040207,350.0,D,E,0,ID,ID,29,424900N,42.81667,1113035W,-111.50972,6260.0,0,,,1.542206163
